ID;NOME;TIPO;CD_MUN;NM_MUN;CD_DIST;NM_DIST;CD_BAIRRO;NM_BAIRRO;LOGRADOURO;num;compl;BAIRRO;UF;Região;CEP;TELEFONE;EMAIL;location_t;fonte_geo;tipo_geo;Latitude;Longitude
"1512";Biblioteca Pública Municipal Professora Nice Amaral Guimarães Baleeiro;Municipal;"2911709";Guanambi;"291170905";Guanambi;;;Praça Deoclides Pereira Dias;s/n;;Centro;BA;Nordeste;;(77)3451-4201;;APPROXIMATE;Google 2025;"2";-14.309649000000000;-42.863788000000000
"1513";Biblioteca Pública Municipal Daniel Santos;Municipal;"2911808";Guaratinga;"291180805";Guaratinga;;;Rua Nova;"76";;Centro;BA;Nordeste;;(73)3277-2216/2088;bpmdanielsantos@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-16.583743999999999;-39.785088999999999
"1514";Biblioteca Pública Municipal Ruy Barbosa;Municipal;"2912004";Ibiassucê;"291200405";Ibiassucê;;;Praça São Judas Tadeu;s/n;;;BA;Nordeste;;(77)99110-2649;smecibi@yahoo.com.br;APPROXIMATE;Google 2025;"2";-14.270925999999999;-42.257452000000001
"1515";Biblioteca Pública Municipal de Ibipeba;Municipal;"2912400";Ibipeba;"291240005";Ibipeba;;;Praça da Liberdade;s/n;;;BA;Nordeste;44970-000;(74)3648-2095/(74)98861-3152;biblioteca.ibipeba.municipal@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-11.640693000000001;-42.011454000000001
"1516";Biblioteca Pública Municipal Altamirando Santos;Municipal;"2912707";Ibirapitanga;"291270705";Ibirapitanga;;;Praça São João;s/n;;Centro;BA;Nordeste;;;;APPROXIMATE;Google 2025;"2";-14.161381000000000;-39.368397000000002
"1517";Biblioteca Pública Municipal de Ibirapuã;Municipal;"2912806";Ibirapuã;"291280605";Ibirapuã;;;Praça São Pedro;s/n;;Centro;BA;Nordeste;;(73)3290-2761;;APPROXIMATE;Google 2025;"2";-17.687014999999999;-40.106420000000000
"1518";Biblioteca Pública Municipal Emilio Garrastazu Médici;Municipal;"2913200";Ibotirama;"291320005";Ibotirama;;;Rua Espirito Santo;s/n;;Centro;BA;Nordeste;;(77)3698-1309/34712189;educacao.ra@hotmail.com;APPROXIMATE;Google 2025;"2";-12.181734000000001;-43.217132999999997
"1519";Biblioteca Pública Municipal Padre Leopoldo Garcia Garcia;Municipal;"2913309";Ichu;"291330905";Ichu;;;Rua Juvêncio Carneiro;s/n;;Centro;BA;Nordeste;48725-000;(75)3684-2123;smecichu@yahoo.com.br;GEOMETRIC_CENTER;Google 2025;"1";-11.748734000000001;-39.190711999999998
"1520";Biblioteca Pública Municipal Professora Eulina Assunção Novaes;Municipal;"2913507";Iguaí;"291350705";Iguaí;;;Rua Monteiro Lobato;"174";;;BA;Nordeste;;(73)3271-2131;"bibliotecaeulinaassuncao@hotmail.com/bibliotecaeulina@yahoo.com&#10;&#10;";ROOFTOP;Google 2025;"1";-14.758550000000000;-40.089205999999997
"1521";Biblioteca Pública Municipal de Inhambupe;Municipal;"2913705";Inhambupe;"291370505";Inhambupe;;;Rua Antônio Carlos Magalhães;s/n;;Centro;BA;Nordeste;48490-000;;;GEOMETRIC_CENTER;Google 2025;"1";-11.781393000000000;-38.355404000000000
"1522";Biblioteca Pública Municipal Coronel Elpídio Nogueira Campos;Municipal;"2914505";Irará;"291450505";Irará;;;Praça Pedro Nogueira;"290";;Centro;BA;Nordeste;44255-000;(75)3247-3820/(75)98242-2518;cultura@irara.ba.gov.br;RANGE_INTERPOLATED;Google 2025;"1";-12.041430999999999;-38.768206999999997
"1523";Biblioteca Pública Municipal Hermenito Dourado;Municipal;"2914604";Irecê;"291460405";Irecê;;;Pedro Martins Portela;"6";;Centro;BA;Nordeste;;(74)3641-4792;;APPROXIMATE;Google 2025;"2";-11.302218000000000;-41.847656000000001
"1525";Biblioteca Pública Municipal Plínio de Almeida;Municipal;"2914802";Itabuna;"291480205";Itabuna;"2914802033";Nova Itabuna;Avenida Mário Padre;s/n;;Góes Calmon;BA;Nordeste;45605-388;(73)99158-1049/(73)99126-4629/(73)99158-1049;ritas2664@gmail.com/bmpliniodealmeida@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-14.807976999999999;-39.296767000000003
"1526";Biblioteca Pública Municipal Tia Lia;Municipal;"2915106";Itagi;"291510605";Itagi;;;Avenida Brasil;"192";;Centro;BA;Nordeste;45230-000;(73)3539-2531;bymss@bol.com.br;RANGE_INTERPOLATED;Google 2025;"1";-14.161951999999999;-40.013486000000000
"1527";Biblioteca Pública Municipal Castro Alves;Municipal;"2915403";Itaju do Colônia;"291540305";Itaju do Colônia;;;Travessa 19 de Julho;s/n;;Centro;BA;Nordeste;45730-00;(73)3204-2266;;GEOMETRIC_CENTER;Google 2025;"1";-15.141256000000000;-39.723551000000000
"1528";Biblioteca Pública Municipal de Itamarajú;Municipal;"2915601";Itamaraju;"291560105";Itamaraju;;;Rua D. Pedro I;"346";;Centro;BA;Nordeste;45836-000;(73)3294-6474;bibliotecamunicipaldeitamaraju@yahoo.com.br;ROOFTOP;Google 2025;"1";-17.036051000000000;-39.532220000000002
"1529";Biblioteca Pública Livro Aberto;Municipal;"2916005";Itanhém;"291600505";Itanhém;;;Rua Nova olinda;s/n;;Monte Santo;BA;Nordeste;;(73)98818-6759;;APPROXIMATE;Google 2025;"2";-17.165835999999999;-40.330364000000003
"1530";Biblioteca Pública Municipal Jorge Amado;Municipal;"2916203";Itapé;"291620305";Itapé;;;Rua Rui Barbosa;s/n;;Centro;BA;Nordeste;;(73)3248-2190;;APPROXIMATE;Google 2025;"2";-14.896036000000000;-39.423551000000003
"1531";Biblioteca Pública Municipal Desembargador Ricardo Borges;Municipal;"2916500";Itapicuru;"291650005";Itapicuru;;;Rua Pedro Barreto do Rosário;"206";;Centro;BA;Nordeste;;(71)99667-4945;sec.itapicuru@gmail.com;APPROXIMATE;Google 2025;"2";-11.311603000000000;-38.220753000000002
"1532";Biblioteca Pública Municipal Professor Estevão Araújo;Municipal;"2916807";Itarantim;"291680705";Itarantim;;;Avenida Rui Barbosa;s/n;;;BA;Nordeste;45780-000;(73)3266-2175;culturaitarantim@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-15.658102000000000;-40.065323999999997
"1533";Biblioteca Pública Municipal Cosme José de Almeida Souza;Municipal;"2916906";Itiruçu;"291690605";Itiruçu;;;Praça VivaldoBarbosa;s/n;;Centro;BA;Nordeste;;(73)3538-1104/1200;itirusec@hotmail.com/itirucoord@gmail.com;APPROXIMATE;Google 2025;"2";-13.534878000000001;-40.150432000000002
"1534";Biblioteca Pública Municipal Lígia Lemos de Carvalho;Municipal;"2917003";Itiúba;"291700305";Itiúba;;;Avenida Getúlio Vargas;"142";;Centro;BA;Nordeste;48850-000;(74)99151-1521;bibliotecaligialemas@gmail.com;ROOFTOP;Google 2025;"1";-10.693470000000000;-39.853470999999999
"1535";Biblioteca Pública Municipal Lúcia Maria Moraes Souza;Municipal;"2917201";Ituaçu;"291720105";Ituaçu;;;Praça da Bandira;s/n;;Centro;BA;Nordeste;;(77)3415-2418;bibliotecamunicipallm@gmail.com;APPROXIMATE;Google 2025;"2";-13.811099000000000;-41.300668000000002
"1536";Biblioteca Pública Municipal Ruy Barbosa;Municipal;"2917300";Ituberá;"291730005";Ituberá;;;Avenida Duque de Caixias;s/n;;Centro;BA;Nordeste;;(73)3256-1562/8100;sec_cultura@itubera.ba.gov.br;GEOMETRIC_CENTER;Google 2025;"1";-13.729642999999999;-39.146754999999999
"1537";Biblioteca Pública Municipal Professor Anísio Teixeira;Municipal;"2917359";Jaborandi;"291735905";Jaborandi;;;Rua Alto do Cruzeiro;s/n;;Centro;BA;Nordeste;47655-000;(77)3683-2304;;APPROXIMATE;Google 2025;"2";-13.607523000000000;-44.425947000000001
"1538";Biblioteca Pública Municipal Gasparino Davi de Souza;Municipal;"2917409";Jacaraci;"291740905";Jacaraci;;;Avenida Mozart David;s/n;;Centro;BA;Nordeste;;(77)3466-2155;sec.educ@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-14.841837000000000;-42.433081999999999
"1539";Biblioteca Pública Municipal Doutor Alyrio Almeida;Municipal;"2917607";Jaguaquara;"291760705";Jaguaquara;;;Avenida Frei Mariano de Inhambupe;"256";;Centro;BA;Nordeste;45345-000;(73)3534-1218;;APPROXIMATE;Google 2025;"2";-13.528197000000000;-39.969543000000002
"1540";Biblioteca Pública Municipal Newton Pinto de Araújo;Municipal;"2918001";Jequié;"291800105";Jequié;;;Avenida Rio Branco;s/n;;;BA;Nordeste;45200-060;(73)3526-8030/(73)3527-2235;bibliotecamunicipal@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-13.858881000000000;-40.083568000000000
"1541";Biblioteca Pública Municipal Bento Nolasco;Municipal;"2918100";Jeremoabo;"291810005";Jeremoabo;;;Praça Coronel Antônio Lourenço de Carvalho;"10";Prédio;Centro;BA;Nordeste;48540-000;(75)99831-9463;bibliotecabentonolasco@gmail.com;APPROXIMATE;Google 2025;"2";-10.076058000000000;-38.347132000000002
"1542";Biblioteca Pública Municipal Professora Damiana Andrade;Municipal;"2918357";João Dourado;"291835705";João Dourado;;;Praça joão Dourado;"354";;Centro;BA;Nordeste;;(74)3668-1024/(74)99922-1636;"bibliotecajoaodourado@bol.com.br/bibliotecadamianaandrade@gmail.com&#10;&#10;";RANGE_INTERPOLATED;Google 2025;"1";-11.348134999999999;-41.662939999999999
"1543";Biblioteca Pública Municipal Aristóteles Pires de Carvalho;Municipal;"2918407";Juazeiro;"291840705";Juazeiro;"2918407002";Alagadiço;Praça João Dourado;"16";;Centro;BA;Nordeste;;(74)9198-6464;bibliotecaaristoteles@hotmail.com;APPROXIMATE;Google 2025;"2";-9.414774000000000;-40.503810999999999
"1544";Biblioteca Pública Municipal de Jucuruçu;Municipal;"2918456";Jucuruçu;"291845605";Jucuruçu;;;Rua Ramiro Rocha;s/n;;Centro;BA;Nordeste;;(73)3662-2248;;GEOMETRIC_CENTER;Google 2025;"1";-16.843827000000001;-40.159979000000000
"1545";Biblioteca Pública Municipal Jarbas Passarinho;Municipal;"2918506";Jussara;"291850605";Jussara;;;Rua do Beco;s/n;;Centro;BA;Nordeste;44925-000;(74)98106-5018;marlenealmeidasilva1@gmail.com;APPROXIMATE;Google 2025;"2";-11.046650000000000;-41.968429999999998
"1546";Biblioteca Pública Municipal Alzira Dias Cardoso;Municipal;"2918753";Lagoa Real;"291875305";Lagoa Real;;;Praça da Matriz;s/n;;Centro;BA;Nordeste;;(77)3477-1236;sec.gabinete.lagoareal.ba@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-14.035413999999999;-42.144539000000002
"1547";Biblioteca Pública Municipal Arlete Maron de Magalhães;Municipal;"2918803";Laje;"291880305";Laje;;;Rua 15 de Novembro;s/n;;Centro;BA;Nordeste;45490 -000;(75)9980-6155;bibliotecaarlettemmagalhaes@gmail.com;APPROXIMATE;Google 2025;"2";-13.181623000000000;-39.422547000000002
"1548";Biblioteca Pública Municipal Nilo Caiado Fraga;Municipal;"2918902";Lajedão;"291890205";Lajedão;;;Praça Castro Alves;s/n;;Centro;BA;Nordeste;;(73)3299-2382;berguepassos@gmail.com;APPROXIMATE;Google 2025;"2";-17.612658000000000;-40.345539000000002
"1549";Biblioteca Pública Municipal Prof.ª Marivalda Oliveira Rodrigues de Souza;Municipal;"2919157";Lapão;"291915705";Lapão;;;Avenida 9 de Maio;"95";;Centro;BA;Nordeste;;(74)99951-5497;biblioteca2022@outlook.com.br;RANGE_INTERPOLATED;Google 2025;"1";-11.382467000000000;-41.828907999999998
"1550";Biblioteca Pública Municipal   Urbano Duarte;Municipal;"2919306";Lençóis;"291930605";Lençóis;;;Avenida Senhor dos Passos;s/n;;Centro;BA;Nordeste;;(75)3334-2346;culturalencoisba@gmail.com/lencoisculturaeturismo@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-12.561356999999999;-41.389090000000003
"1551";Biblioteca Pública Municipal Doutora Elza Gondim Meira;Municipal;"2919702";Macarani;"291970205";Macarani;;;Avenida Camilo de Jesus Lima;s/n;;Centro;BA;Nordeste;;(77)3274-2849;;APPROXIMATE;Google 2025;"2";-15.562768000000000;-40.424095999999999
"1552";Biblioteca Pública Municipal Professor zacarias do Amaral Rêgo;Municipal;"2919801";Macaúbas;"291980105";Macaúbas;;;Praça Nossa Senhora Imaculada conceição;s/n;;Centro;BA;Nordeste;;(77)3473-1833/(77)99987-8471/(77)99906-0909;bibliotecamacaubas@gmail.com;APPROXIMATE;Google 2025;"2";-13.017466000000001;-42.686750000000004
"1553";Biblioteca Pública Municipal Osvaldo Ribeiro;Municipal;"2920106";Mairi;"292010605";Mairi;;;Praça J.J. Seabra;"6";;Centro;BA;Nordeste;44630-000;(74)3632-2110/(74)36322262/(74)36322037;gabinete.mairi.ba@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-11.711138999999999;-40.144103000000001
"1554";Biblioteca Pública Municipal Elzi Silva Dantas;Municipal;"2920205";Malhada;"292020505";Malhada;;;Avenida Governador Nilo Coelho;s/n;Anexo ll;Centro;BA;Nordeste;;(77)3691-2145;b-publica-municipal@bol.com.br;GEOMETRIC_CENTER;Google 2025;"1";-14.336026000000000;-43.771537000000002
"1555";Biblioteca Pública Municipal de Mansidão;Municipal;"2920452";Mansidão;"292045205";Mansidão;;;Praça  da Independência;s/n;;;BA;Nordeste;47160-000;(77)3641-2118;;APPROXIMATE;Google 2025;"2";-10.720386000000000;-44.036378999999997
"1556";Biblioteca Pública Municipal Luís Eduardo Magalhães;Municipal;"2920502";Maracás;"292050205";Maracás;;;Rua Barão do Rio Branco;s/n;;Centro;BA;Nordeste;45360-000;(73)3533-2080;bibliotecamaracas12@ig.com.br;APPROXIMATE;Google 2025;"2";-13.438109000000001;-40.433584000000003
"1557";Biblioteca Pública Municipal Doutor Odilardo Uzeda Rodrigues;Municipal;"2920601";Maragogipe;"292060105";Maragogipe;;;Praça Ermezindo Mendes;"1";;Centro;BA;Nordeste;44420-000;(75)99978-0030/(75)3526-2968;pauloresistencia2@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-12.778865000000000;-38.918962000000001
"1558";Biblioteca Pública Municipal Luiz Nobre Figueredo;Municipal;"2920809";Marcionílio Souza;"292080905";Marcionílio Souza;;;Rua Jardelina Simões;"19";;Centro;BA;Nordeste;;(75)3340-2468;semec@outlook.com.br;RANGE_INTERPOLATED;Google 2025;"1";-13.006373999999999;-40.530040000000000
"1559";Biblioteca Pública Municipal Euclides de Carvalho Rios;Municipal;"2921203";Miguel Calmon;"292120305";Miguel Calmon;;;Praça Ruibarbosa;s/n;;Centro;BA;Nordeste;;(74)3627-2089/2121;bibeuclidesdecarvalhorios.mc@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-11.428834000000000;-40.595919000000002
"1560";Biblioteca Pública Municipal de Maringaba;Municipal;"2921401";Mirangaba;"292140105";Mirangaba;;;Rua Everaldo Moreira;s/n;;Centro;BA;Nordeste;44745-000;(74)9932-4097;mirangabaseceducacao@gmail.com;APPROXIMATE;Google 2025;"2";-10.954478000000000;-40.576028999999998
"1561";Biblioteca Pública Municipal Professor Nelson Rodrigues;Municipal;"2921609";Morpará;"292160905";Morpará;;;Rua Horácio de Matos;"75";;Centro;BA;Nordeste;;(77)3663-2422/999193542;morparabibliotecap@hotmail.com/jenmouracultura@hotmail.com;ROOFTOP;Google 2025;"1";-11.557321999999999;-43.276963000000002
"1562";Biblioteca Pública Municipal Carneiro Ribeiro;Municipal;"2921708";Morro do Chapéu;"292170805";Morro do Chapéu;;;Praça Augusto Publio;s/n;;Centro;BA;Nordeste;;(74)98847-9471;naldao.artes@hotmail.com;APPROXIMATE;Google 2025;"2";-11.549258000000000;-41.157266999999997
"1563";Biblioteca Pública Municipal Castro Alves;Municipal;"2921906";Mucugê;"292190605";Mucugê;;;Rua Direita do Comercio 38;"38";;Centro;BA;Nordeste;;(75)3338-2236 - Ramal 222;sec.turismo@mucuge.gov.br;ROOFTOP;Google 2025;"1";-13.005917999999999;-41.371626999999997
"1564";Biblioteca Pública Municipal de Mulungu do Morro;Municipal;"2922052";Mulungu do Morro;"292205205";Mulungu do Morro;;;Avenida ACM;s/n;;;BA;Nordeste;44885-000;;;GEOMETRIC_CENTER;Google 2025;"1";-11.965671000000000;-41.642235999999997
"1565";Biblioteca Pública Municipal Monsenhor Nicanor de Oliveira Cunha;Municipal;"2922102";Mundo Novo;"292210205";Mundo Novo;;;José Carlos da Mota;s/n;;Centro;BA;Nordeste;;(74)99928-9547;bibliotecamn@yahoo.com;APPROXIMATE;Google 2025;"2";-11.883511000000000;-40.431258000000000
"1566";Biblioteca Pública Municipal Professora Lêda Nadir Leal Coelho;Municipal;"2922300";Muritiba;"292230005";Muritiba;;;Praça Castro Alves;s/n;;Centro;BA;Nordeste;;(75)3424-3021/(75)98212-1569/(75)98178-5488;"lucianomiranda45@yahoo.com/rodrigueskleyton@hotmail.com&#10;&#10;";APPROXIMATE;Google 2025;"2";-12.625673000000001;-38.989099000000003
"1567";Biblioteca Pública Municipal de Mutuípe;Municipal;"2922409";Mutuípe;"292240905";Mutuípe;;;Rua Dr. Alberto Mota;s/n;;Centro;BA;Nordeste;45480-000;(75)3635-1457;bibliotecamutuipe235@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-13.228973999999999;-39.502541999999998
"1568";Biblioteca Pública Municipal Anísio Melhor;Municipal;"2922508";Nazaré;"292250805";Nazaré;;;Praça alexandre Bittencourt;"2";;Centro;BA;Nordeste;;(75)3636-2711;secult.nazareba@gmail.com;ROOFTOP;Google 2025;"1";-13.033485000000001;-39.008921000000001
"1569";Biblioteca Pública Municipal de Nilo Peçanha;Municipal;"2922607";Nilo Peçanha;"292260705";Nilo Peçanha;;;Praça Cosme de Farias;"17";;Centro;BA;Nordeste;;(73)99999-2531;nilobiblio@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-13.601054000000000;-39.113931000000001
"1570";Biblioteca Pública Municipal de Nordestina;Municipal;"2922656";Nordestina;"292265605";Nordestina;;;Praça João Soares Moura;"21";;Centro;BA;Nordeste;48870-000;;bibliotecamunicipaldenordestina@hotmail.com;APPROXIMATE;Google 2025;"2";-10.824820000000001;-39.429397000000002
"1571";Biblioteca Pública Municipal Otoniel Vilas Boas;Municipal;"2922755";Nova Ibiá;"292275505";Nova Ibiá;;;Rua Carlos Caires Brito;s/n;;Centro;BA;Nordeste;45452-000;(73)3653-1132/(73)99993-1933;secretmunicipal@hotmail.com/igortec@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-13.811704000000001;-39.623652999999997
"1572";Biblioteca Pública Municipal Machado de Assis;Municipal;"2922904";Nova Soure;"292290405";Nova Soure;;;Travessa Nossa Senhora da Conceição;s/n;;Centro;BA;Nordeste;48460- 000;(75)3437-2141;bibliotecamunicipaldeassis@gmail.com;APPROXIMATE;Google 2025;"2";-11.239200000000000;-38.480296000000003
"1573";Biblioteca Pública Municipal Doutor Max Fezzer;Municipal;"2923001";Nova Viçosa;"292300125";Posto da Mata;;;Rua Inglaterra;"8";;Centro;BA;Nordeste;;(73)3209-1055;bibliotecapublicamaxfeffer.nv@ouutlook.com;RANGE_INTERPOLATED;Google 2025;"1";-17.890243999999999;-39.859139999999996
"1574";Biblioteca Pública Municipal Ajuricaba Carvalho Lemos;Municipal;"2923035";Novo Horizonte;"292303505";Novo Horizonte;;;Rua Francelino Lopes;s/n;;Dist. Posto da Mata;BA;Nordeste;;(77)99145-9115;elinaide.lopeskadu@gmail.com;APPROXIMATE;Google 2025;"2";-12.809462999999999;-42.167802000000002
"1575";Biblioteca Pública Municipal de Novo Triunfo;Municipal;"2923050";Novo Triunfo;"292305005";Novo Triunfo;;;Rua da Nação;s/n;;Centro;BA;Nordeste;48455-000;(75)3292-1042/(79)99929-5443;smecnovotriunfo@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-10.336976999999999;-38.418379000000002
"1576";Biblioteca Pública Municipal Marechal Rondon;Municipal;"2923100";Olindina;"292310005";Olindina;;;Rua Luiz Viana Filho;s/n;;Centro;BA;Nordeste;48470-000;(75)3436-1039/(75)3436-1261/2442/(75)99878-7857;bibliotecadeolindina@gmail.com;GEOMETRIC_CENTER;Google 2025;"1";-11.362313000000000;-38.324115999999997
"1577";Biblioteca Publica Municipal Rui Barbosa;Municipal;"2923209";Oliveira dos Brejinhos;"292320905";Oliveira dos Brejinhos;;;Rua Daniel Brito;"106";;Centro;BA;Nordeste;;(77)99977-5776/(77)99957-6436;janioacruz.4@gmail.com/culturapresenteob@gmail.com;RANGE_INTERPOLATED;Google 2025;"1";-12.317105000000000;-42.894948999999997
"1578";Biblioteca Pública Municipal Professora Ana Maria Ramos Cerqueira;Municipal;"2923308";Ouriçangas;"292330805";Ouriçangas;;;Praça Cônego Estrela;"144";;Centro;BA;Nordeste;;(75)3447-2161/(75)98244-1893;"fal_2gomes@yahoo.com.br&#10;&#10;";RANGE_INTERPOLATED;Google 2025;"1";-12.011486000000000;-38.629677999999998
"1579";Biblioteca  Pública Municipal Professora Ivone Almeida Rios;Municipal;"2923357";Ourolândia;"292335705";Ourolândia;;;Praça Ouro Branco;s/n;;Centro;BA;Nordeste;44718-000;(74)3681-2109;;APPROXIMATE;Google 2025;"2";-10.968959999999999;-41.079765999999999
"1580";Biblioteca Pública Municipal de Paramirim;Municipal;"2923605";Paramirim;"292360505";Paramirim;;;Praça Santo Antônio;"270";;Centro;BA;Nordeste;46190-000;(77)3471-2162;;RANGE_INTERPOLATED;Google 2025;"1";-13.442504000000000;-42.238810000000001
"1581";Biblioteca Municipal de Paratinga;Municipal;"2923704";Paratinga;"292370405";Paratinga;;;Avenida Manoel Novais;s/n;;Centro;BA;Nordeste;47500-000;(77)3664-2279;;APPROXIMATE;Google 2025;"2";-12.687412000000000;-43.180191999999998
"1582";Biblioteca Pública Municipal de Paripiranga;Municipal;"2923803";Paripiranga;"292380305";Paripiranga;;;Rua Dr. Braz Amaral;s/n;;Centro;BA;Nordeste;;(75)99999-9793;georgeprefeitoparis@hotmail.com;GEOMETRIC_CENTER;Google 2025;"1";-10.685428000000000;-37.862416000000003
"1583";Biblioteca Pública Municipal Professora Guiomar Soares Boaventura;Municipal;"2924058";Pé de Serra;"292405805";Pé de Serra;;;Rua Jonas Martins;s/n;;Centro;BA;Nordeste;44655-970;(75)3660-2193;;GEOMETRIC_CENTER;Google 2025;"1";-11.839877000000000;-39.608983000000002
"1584";Biblioteca Pública Municipal de Pindaí;Municipal;"2924504";Pindaí;"292450405";Pindaí;;;Rua Jerônimo Borges;s/n;;Centro;BA;Nordeste;;(77)3667-2090;"semecpindai@hotmail.com&#10;&#10;";GEOMETRIC_CENTER;Google 2025;"1";-14.488106000000000;-42.687894000000000
"1585";Biblioteca Pública Municipal de Planalto;Municipal;"2925006";Planalto;"292500605";Planalto;;;Rua Tiradentes;s/n;;;BA;Nordeste;45190-000;(77)3434-2079;;GEOMETRIC_CENTER;Google 2025;"1";-14.667496999999999;-40.480170000000001
